bench,bpred,size,metric,value
ijpeg,tsbp_init_1s,16KB,sim_num_insn,10000001
ijpeg,tsbp_init_1s,1MB,sim_num_insn,10000001
ijpeg,tsbp_init_1s,256KB,sim_num_insn,10000001
ijpeg,tsbp_init_1s,32KB,sim_num_insn,10000001
ijpeg,tsbp_init_1s,512KB,sim_num_insn,10000001
ijpeg,tsbp_init_1s,64KB,sim_num_insn,10000001
li,tsbp_init_1s,128KB,sim_num_insn,10000000
li,tsbp_init_1s,16KB,sim_num_insn,10000000
li,tsbp_init_1s,1MB,sim_num_insn,10000003
li,tsbp_init_1s,256KB,sim_num_insn,10000000
li,tsbp_init_1s,32KB,sim_num_insn,10000000
li,tsbp_init_1s,512KB,sim_num_insn,10000000
li,tsbp_init_1s,64KB,sim_num_insn,10000000
m88ksim,tsbp_init_1s,128KB,sim_num_insn,541138
m88ksim,tsbp_init_1s,16KB,sim_num_insn,541138
m88ksim,tsbp_init_1s,1MB,sim_num_insn,541138
m88ksim,tsbp_init_1s,256KB,sim_num_insn,541138
m88ksim,tsbp_init_1s,32KB,sim_num_insn,541138
m88ksim,tsbp_init_1s,512KB,sim_num_insn,541138
m88ksim,tsbp_init_1s,64KB,sim_num_insn,541138
perl,tsbp_init_1s,128KB,sim_num_insn,10000001
perl,tsbp_init_1s,16KB,sim_num_insn,10000001
perl,tsbp_init_1s,1MB,sim_num_insn,10000001
perl,tsbp_init_1s,256KB,sim_num_insn,10000001
perl,tsbp_init_1s,32KB,sim_num_insn,10000001
perl,tsbp_init_1s,512KB,sim_num_insn,10000001
perl,tsbp_init_1s,64KB,sim_num_insn,10000001
vortex,tsbp_init_1s,128KB,sim_num_insn,402533
vortex,tsbp_init_1s,16KB,sim_num_insn,402533
vortex,tsbp_init_1s,1MB,sim_num_insn,402533
vortex,tsbp_init_1s,256KB,sim_num_insn,402533
vortex,tsbp_init_1s,32KB,sim_num_insn,402533
vortex,tsbp_init_1s,512KB,sim_num_insn,402533
vortex,tsbp_init_1s,64KB,sim_num_insn,402533
