bench,bpred,size,metric,value
gcc,tsbp_disabled,32KB,sim_num_insn,10000003
gcc,tsbp_disabled,512KB,sim_num_insn,10000003
gcc,tsbp_disabled,64KB,sim_num_insn,10000003
go,tsbp_disabled,128KB,sim_num_insn,10000000
go,tsbp_disabled,16KB,sim_num_insn,10000000
go,tsbp_disabled,1MB,sim_num_insn,10000000
go,tsbp_disabled,256KB,sim_num_insn,10000000
go,tsbp_disabled,32KB,sim_num_insn,10000000
go,tsbp_disabled,512KB,sim_num_insn,10000000
go,tsbp_disabled,64KB,sim_num_insn,10000000
ijpeg,tsbp_disabled,128KB,sim_num_insn,10000001
ijpeg,tsbp_disabled,16KB,sim_num_insn,10000001
ijpeg,tsbp_disabled,1MB,sim_num_insn,10000001
ijpeg,tsbp_disabled,256KB,sim_num_insn,10000001
ijpeg,tsbp_disabled,32KB,sim_num_insn,10000001
ijpeg,tsbp_disabled,512KB,sim_num_insn,10000001
ijpeg,tsbp_disabled,64KB,sim_num_insn,10000001
li,tsbp_disabled,128KB,sim_num_insn,10000000
li,tsbp_disabled,16KB,sim_num_insn,10000000
li,tsbp_disabled,1MB,sim_num_insn,10000000
li,tsbp_disabled,256KB,sim_num_insn,10000000
li,tsbp_disabled,32KB,sim_num_insn,10000000
li,tsbp_disabled,512KB,sim_num_insn,10000000
li,tsbp_disabled,64KB,sim_num_insn,10000000
m88ksim,tsbp_disabled,128KB,sim_num_insn,541138
